timestamp,co2_ppm,temperature_c,humidity_percent,zone
2026-05-11 04:00:00,525.58,35.58,32.56,Dubai_Industrial_Zone_1
2026-05-11 04:30:00,527.39,39.18,25.78,Dubai_Industrial_Zone_1
2026-05-11 05:00:00,525.93,39.15,39.09,Dubai_Industrial_Zone_1
2026-05-11 05:30:00,528.32,38.17,34.97,Dubai_Industrial_Zone_1
2026-05-11 06:00:00,525.63,40.2,20.0,Dubai_Industrial_Zone_1
2026-05-11 06:30:00,520.71,40.45,20.0,Dubai_Industrial_Zone_1
2026-05-11 07:00:00,523.28,40.4,47.97,Dubai_Industrial_Zone_1
2026-05-11 07:30:00,440.11,39.83,51.5,Dubai_Industrial_Zone_1
2026-05-11 08:00:00,434.52,42.7,46.45,Dubai_Industrial_Zone_1
2026-05-11 08:30:00,437.03,37.68,25.61,Dubai_Industrial_Zone_1
2026-05-11 09:00:00,425.14,39.17,29.76,Dubai_Industrial_Zone_1
2026-05-11 09:30:00,425.04,38.41,33.84,Dubai_Industrial_Zone_1
2026-05-11 10:00:00,429.95,35.08,32.58,Dubai_Industrial_Zone_1
2026-05-11 10:30:00,416.59,34.79,48.92,Dubai_Industrial_Zone_1
2026-05-11 11:00:00,422.2,32.75,42.23,Dubai_Industrial_Zone_1
2026-05-11 11:30:00,427.48,33.39,25.79,Dubai_Industrial_Zone_1
2026-05-11 12:00:00,413.84,28.74,52.85,Dubai_Industrial_Zone_1
2026-05-11 12:30:00,406.03,34.75,21.97,Dubai_Industrial_Zone_1
2026-05-11 13:00:00,401.7,33.84,34.42,Dubai_Industrial_Zone_1
2026-05-11 13:30:00,398.07,28.76,59.9,Dubai_Industrial_Zone_1
2026-05-11 14:00:00,394.93,27.52,24.26,Dubai_Industrial_Zone_1
2026-05-11 14:30:00,396.15,28.47,49.03,Dubai_Industrial_Zone_1
2026-05-11 15:00:00,391.69,28.1,26.46,Dubai_Industrial_Zone_1
2026-05-11 15:30:00,385.37,26.7,51.6,Dubai_Industrial_Zone_1
2026-05-11 16:00:00,381.96,23.71,35.87,Dubai_Industrial_Zone_1
2026-05-11 16:30:00,382.04,25.53,34.63,Dubai_Industrial_Zone_1
2026-05-11 17:00:00,379.53,23.38,60.0,Dubai_Industrial_Zone_1
2026-05-11 17:30:00,387.01,19.45,53.66,Dubai_Industrial_Zone_1
2026-05-11 18:00:00,374.69,24.53,57.64,Dubai_Industrial_Zone_1
2026-05-11 18:30:00,383.16,21.34,57.36,Dubai_Industrial_Zone_1
2026-05-11 19:00:00,384.1,24.86,60.0,Dubai_Industrial_Zone_1
2026-05-11 19:30:00,388.1,26.77,37.99,Dubai_Industrial_Zone_1
2026-05-11 20:00:00,383.88,25.22,30.32,Dubai_Industrial_Zone_1
2026-05-11 20:30:00,377.9,28.57,52.04,Dubai_Industrial_Zone_1
2026-05-11 21:00:00,389.57,27.17,40.62,Dubai_Industrial_Zone_1
2026-05-11 21:30:00,385.19,26.47,37.79,Dubai_Industrial_Zone_1
2026-05-11 22:00:00,403.58,27.99,50.9,Dubai_Industrial_Zone_1
2026-05-11 22:30:00,403.43,28.58,54.8,Dubai_Industrial_Zone_1
2026-05-11 23:00:00,406.33,29.96,51.42,Dubai_Industrial_Zone_1
2026-05-11 23:30:00,413.5,34.99,22.71,Dubai_Industrial_Zone_1
2026-05-12 00:00:00,413.21,32.0,32.47,Dubai_Industrial_Zone_1
2026-05-12 00:30:00,418.01,29.36,37.11,Dubai_Industrial_Zone_1
2026-05-12 01:00:00,422.31,32.53,49.02,Dubai_Industrial_Zone_1
2026-05-12 01:30:00,422.05,31.92,26.91,Dubai_Industrial_Zone_1
2026-05-12 02:00:00,419.3,33.22,57.6,Dubai_Industrial_Zone_1
2026-05-12 02:30:00,432.36,35.78,28.06,Dubai_Industrial_Zone_1
2026-05-12 03:00:00,431.95,38.09,31.27,Dubai_Industrial_Zone_1
2026-05-12 03:30:00,439.98,39.02,27.53,Dubai_Industrial_Zone_1
2026-05-12 04:00:00,425.54,35.45,20.0,Dubai_Industrial_Zone_1
2026-05-12 04:30:00,428.28,38.28,34.1,Dubai_Industrial_Zone_1
2026-05-12 05:00:00,431.92,37.99,46.64,Dubai_Industrial_Zone_1
2026-05-12 05:30:00,438.15,41.77,31.84,Dubai_Industrial_Zone_1
2026-05-12 06:00:00,427.69,41.31,25.87,Dubai_Industrial_Zone_1
2026-05-12 06:30:00,436.68,41.71,44.47,Dubai_Industrial_Zone_1
2026-05-12 07:00:00,435.87,37.13,20.0,Dubai_Industrial_Zone_1
2026-05-12 07:30:00,425.25,36.27,27.86,Dubai_Industrial_Zone_1
2026-05-12 08:00:00,435.83,40.04,41.67,Dubai_Industrial_Zone_1
2026-05-12 08:30:00,432.9,37.24,21.74,Dubai_Industrial_Zone_1
2026-05-12 09:00:00,436.37,39.48,36.12,Dubai_Industrial_Zone_1
2026-05-12 09:30:00,424.69,34.4,41.39,Dubai_Industrial_Zone_1
2026-05-12 10:00:00,415.98,37.18,20.27,Dubai_Industrial_Zone_1
2026-05-12 10:30:00,420.67,35.96,51.23,Dubai_Industrial_Zone_1
2026-05-12 11:00:00,416.46,35.54,49.82,Dubai_Industrial_Zone_1
2026-05-12 11:30:00,410.44,29.41,31.21,Dubai_Industrial_Zone_1
2026-05-12 12:00:00,409.56,29.57,54.88,Dubai_Industrial_Zone_1
2026-05-12 12:30:00,409.88,30.63,31.45,Dubai_Industrial_Zone_1
2026-05-12 13:00:00,404.12,29.44,50.25,Dubai_Industrial_Zone_1
2026-05-12 13:30:00,401.12,28.79,60.0,Dubai_Industrial_Zone_1
2026-05-12 14:00:00,390.83,31.32,50.4,Dubai_Industrial_Zone_1
2026-05-12 14:30:00,395.32,31.21,31.64,Dubai_Industrial_Zone_1
2026-05-12 15:00:00,391.36,27.3,29.28,Dubai_Industrial_Zone_1
2026-05-12 15:30:00,384.46,28.55,59.52,Dubai_Industrial_Zone_1
2026-05-12 16:00:00,396.71,26.66,36.05,Dubai_Industrial_Zone_1
2026-05-12 16:30:00,382.37,20.72,50.6,Dubai_Industrial_Zone_1
2026-05-12 17:00:00,381.41,25.5,54.59,Dubai_Industrial_Zone_1
2026-05-12 17:30:00,373.96,23.73,34.96,Dubai_Industrial_Zone_1
2026-05-12 18:00:00,383.06,21.86,46.46,Dubai_Industrial_Zone_1
2026-05-12 18:30:00,375.13,23.88,33.43,Dubai_Industrial_Zone_1
2026-05-12 19:00:00,382.99,22.21,45.47,Dubai_Industrial_Zone_1
2026-05-12 19:30:00,381.52,24.49,41.74,Dubai_Industrial_Zone_1
2026-05-12 20:00:00,383.88,21.32,39.82,Dubai_Industrial_Zone_1
2026-05-12 20:30:00,395.02,20.34,46.77,Dubai_Industrial_Zone_1
2026-05-12 21:00:00,387.46,29.2,45.98,Dubai_Industrial_Zone_1
2026-05-12 21:30:00,398.24,27.12,50.47,Dubai_Industrial_Zone_1
2026-05-12 22:00:00,392.36,32.78,47.6,Dubai_Industrial_Zone_1
2026-05-12 22:30:00,391.01,28.36,36.19,Dubai_Industrial_Zone_1
2026-05-12 23:00:00,398.8,29.33,43.19,Dubai_Industrial_Zone_1
2026-05-12 23:30:00,408.57,30.12,38.61,Dubai_Industrial_Zone_1
2026-05-13 00:00:00,412.86,31.26,42.85,Dubai_Industrial_Zone_1
2026-05-13 00:30:00,411.08,34.15,22.46,Dubai_Industrial_Zone_1
2026-05-13 01:00:00,425.38,31.84,42.09,Dubai_Industrial_Zone_1
2026-05-13 01:30:00,405.95,35.11,53.12,Dubai_Industrial_Zone_1
2026-05-13 02:00:00,431.88,37.22,42.91,Dubai_Industrial_Zone_1
2026-05-13 02:30:00,424.99,34.58,40.21,Dubai_Industrial_Zone_1
2026-05-13 03:00:00,433.13,37.29,20.0,Dubai_Industrial_Zone_1
2026-05-13 03:30:00,427.67,39.35,43.7,Dubai_Industrial_Zone_1
2026-05-13 04:00:00,433.18,36.81,20.0,Dubai_Industrial_Zone_1
2026-05-13 04:30:00,435.22,39.0,29.08,Dubai_Industrial_Zone_1
2026-05-13 05:00:00,430.45,39.95,40.29,Dubai_Industrial_Zone_1
2026-05-13 05:30:00,438.78,38.27,26.37,Dubai_Industrial_Zone_1
2026-05-13 06:00:00,450.12,38.48,52.91,Dubai_Industrial_Zone_1
2026-05-13 06:30:00,429.76,38.05,54.13,Dubai_Industrial_Zone_1
2026-05-13 07:00:00,445.25,40.19,28.1,Dubai_Industrial_Zone_1
2026-05-13 07:30:00,440.31,40.23,46.96,Dubai_Industrial_Zone_1
2026-05-13 08:00:00,433.79,39.0,53.27,Dubai_Industrial_Zone_1
2026-05-13 08:30:00,434.88,36.86,41.61,Dubai_Industrial_Zone_1
2026-05-13 09:00:00,428.86,39.07,20.0,Dubai_Industrial_Zone_1
2026-05-13 09:30:00,429.47,38.77,24.55,Dubai_Industrial_Zone_1
2026-05-13 10:00:00,428.79,33.36,34.56,Dubai_Industrial_Zone_1
2026-05-13 10:30:00,423.78,34.17,32.53,Dubai_Industrial_Zone_1
2026-05-13 11:00:00,412.97,36.59,41.27,Dubai_Industrial_Zone_1
2026-05-13 11:30:00,416.54,34.19,25.49,Dubai_Industrial_Zone_1
2026-05-13 12:00:00,413.64,32.77,45.69,Dubai_Industrial_Zone_1
2026-05-13 12:30:00,399.49,34.97,32.54,Dubai_Industrial_Zone_1
2026-05-13 13:00:00,399.15,29.62,30.88,Dubai_Industrial_Zone_1
2026-05-13 13:30:00,397.64,26.14,53.39,Dubai_Industrial_Zone_1
2026-05-13 14:00:00,400.33,25.58,60.0,Dubai_Industrial_Zone_1
2026-05-13 14:30:00,401.18,28.19,44.48,Dubai_Industrial_Zone_1
2026-05-13 15:00:00,385.38,30.73,28.48,Dubai_Industrial_Zone_1
2026-05-13 15:30:00,386.37,23.63,38.86,Dubai_Industrial_Zone_1
2026-05-13 16:00:00,390.4,23.25,46.48,Dubai_Industrial_Zone_1
2026-05-13 16:30:00,390.34,25.01,59.68,Dubai_Industrial_Zone_1
2026-05-13 17:00:00,380.29,22.87,46.05,Dubai_Industrial_Zone_1
2026-05-13 17:30:00,383.63,24.48,55.91,Dubai_Industrial_Zone_1
2026-05-13 18:00:00,376.77,24.02,52.63,Dubai_Industrial_Zone_1
2026-05-13 18:30:00,384.91,25.59,54.07,Dubai_Industrial_Zone_1
2026-05-13 19:00:00,387.19,23.78,60.0,Dubai_Industrial_Zone_1
2026-05-13 19:30:00,387.44,23.57,36.92,Dubai_Industrial_Zone_1
2026-05-13 20:00:00,382.39,24.64,35.76,Dubai_Industrial_Zone_1
2026-05-13 20:30:00,387.89,27.52,38.66,Dubai_Industrial_Zone_1
2026-05-13 21:00:00,387.71,24.12,57.2,Dubai_Industrial_Zone_1
2026-05-13 21:30:00,393.18,27.81,26.54,Dubai_Industrial_Zone_1
2026-05-13 22:00:00,399.46,29.58,45.56,Dubai_Industrial_Zone_1
2026-05-13 22:30:00,396.08,28.29,49.84,Dubai_Industrial_Zone_1
2026-05-13 23:00:00,399.48,28.23,26.68,Dubai_Industrial_Zone_1
2026-05-13 23:30:00,404.67,32.63,37.93,Dubai_Industrial_Zone_1
2026-05-14 00:00:00,410.58,29.04,27.94,Dubai_Industrial_Zone_1
2026-05-14 00:30:00,415.15,33.61,32.84,Dubai_Industrial_Zone_1
2026-05-14 01:00:00,424.35,34.37,24.33,Dubai_Industrial_Zone_1
2026-05-14 01:30:00,425.85,33.97,41.68,Dubai_Industrial_Zone_1
2026-05-14 02:00:00,425.69,32.33,27.44,Dubai_Industrial_Zone_1
2026-05-14 02:30:00,424.87,37.99,47.31,Dubai_Industrial_Zone_1
2026-05-14 03:00:00,431.21,38.07,20.0,Dubai_Industrial_Zone_1
2026-05-14 03:30:00,422.9,39.46,34.77,Dubai_Industrial_Zone_1
2026-05-14 04:00:00,428.96,35.27,24.15,Dubai_Industrial_Zone_1
2026-05-14 04:30:00,437.12,39.99,45.43,Dubai_Industrial_Zone_1
2026-05-14 05:00:00,442.75,37.31,20.0,Dubai_Industrial_Zone_1
2026-05-14 05:30:00,439.14,35.69,32.39,Dubai_Industrial_Zone_1
2026-05-14 06:00:00,441.07,38.6,34.44,Dubai_Industrial_Zone_1
2026-05-14 06:30:00,434.09,38.65,20.0,Dubai_Industrial_Zone_1
2026-05-14 07:00:00,445.5,32.33,47.01,Dubai_Industrial_Zone_1
2026-05-14 07:30:00,440.73,36.91,34.0,Dubai_Industrial_Zone_1
2026-05-14 08:00:00,435.24,36.68,44.17,Dubai_Industrial_Zone_1
2026-05-14 08:30:00,433.55,38.77,44.53,Dubai_Industrial_Zone_1
2026-05-14 09:00:00,447.2,38.51,30.37,Dubai_Industrial_Zone_1
2026-05-14 09:30:00,425.24,35.1,44.39,Dubai_Industrial_Zone_1
2026-05-14 10:00:00,423.61,35.63,52.94,Dubai_Industrial_Zone_1
2026-05-14 10:30:00,419.88,31.48,24.61,Dubai_Industrial_Zone_1
2026-05-14 11:00:00,411.24,33.32,52.72,Dubai_Industrial_Zone_1
2026-05-14 11:30:00,411.62,31.55,34.14,Dubai_Industrial_Zone_1
2026-05-14 12:00:00,404.34,30.39,36.15,Dubai_Industrial_Zone_1
2026-05-14 12:30:00,405.49,29.64,24.71,Dubai_Industrial_Zone_1
2026-05-14 13:00:00,405.2,31.17,48.02,Dubai_Industrial_Zone_1
2026-05-14 13:30:00,392.97,30.92,49.67,Dubai_Industrial_Zone_1
2026-05-14 14:00:00,392.7,26.82,54.17,Dubai_Industrial_Zone_1
2026-05-14 14:30:00,390.41,25.4,54.34,Dubai_Industrial_Zone_1
2026-05-14 15:00:00,392.15,29.71,50.23,Dubai_Industrial_Zone_1
2026-05-14 15:30:00,380.37,25.45,34.21,Dubai_Industrial_Zone_1
2026-05-14 16:00:00,380.59,27.53,33.59,Dubai_Industrial_Zone_1
2026-05-14 16:30:00,378.71,23.09,56.03,Dubai_Industrial_Zone_1
2026-05-14 17:00:00,389.21,24.56,55.61,Dubai_Industrial_Zone_1
2026-05-14 17:30:00,376.93,21.65,60.0,Dubai_Industrial_Zone_1
2026-05-14 18:00:00,377.1,27.99,57.6,Dubai_Industrial_Zone_1
2026-05-14 18:30:00,376.89,22.77,60.0,Dubai_Industrial_Zone_1
2026-05-14 19:00:00,373.67,24.73,34.36,Dubai_Industrial_Zone_1
2026-05-14 19:30:00,384.21,23.66,38.05,Dubai_Industrial_Zone_1
2026-05-14 20:00:00,378.27,24.02,60.0,Dubai_Industrial_Zone_1
2026-05-14 20:30:00,391.67,25.0,27.01,Dubai_Industrial_Zone_1
2026-05-14 21:00:00,385.51,24.23,49.41,Dubai_Industrial_Zone_1
2026-05-14 21:30:00,393.76,27.39,54.28,Dubai_Industrial_Zone_1
2026-05-14 22:00:00,394.51,28.72,60.0,Dubai_Industrial_Zone_1
2026-05-14 22:30:00,399.72,30.34,32.96,Dubai_Industrial_Zone_1
2026-05-14 23:00:00,402.88,31.12,53.21,Dubai_Industrial_Zone_1
2026-05-14 23:30:00,409.44,28.24,35.24,Dubai_Industrial_Zone_1
2026-05-15 00:00:00,417.02,32.62,44.15,Dubai_Industrial_Zone_1
2026-05-15 00:30:00,424.77,30.47,43.62,Dubai_Industrial_Zone_1
2026-05-15 01:00:00,419.16,33.63,56.0,Dubai_Industrial_Zone_1
2026-05-15 01:30:00,425.3,35.24,20.0,Dubai_Industrial_Zone_1
2026-05-15 02:00:00,420.91,34.99,26.45,Dubai_Industrial_Zone_1
2026-05-15 02:30:00,419.4,36.98,36.4,Dubai_Industrial_Zone_1
2026-05-15 03:00:00,432.12,38.45,31.18,Dubai_Industrial_Zone_1
2026-05-15 03:30:00,431.45,37.88,33.59,Dubai_Industrial_Zone_1
2026-05-15 04:00:00,438.61,39.46,25.28,Dubai_Industrial_Zone_1
2026-05-15 04:30:00,436.27,38.33,37.64,Dubai_Industrial_Zone_1
2026-05-15 05:00:00,442.65,38.77,23.27,Dubai_Industrial_Zone_1
2026-05-15 05:30:00,445.35,43.02,22.77,Dubai_Industrial_Zone_1
2026-05-15 06:00:00,435.7,37.92,39.59,Dubai_Industrial_Zone_1
2026-05-15 06:30:00,441.77,43.44,20.0,Dubai_Industrial_Zone_1
2026-05-15 07:00:00,445.08,45.41,20.0,Dubai_Industrial_Zone_1
2026-05-15 07:30:00,440.39,42.79,48.83,Dubai_Industrial_Zone_1
2026-05-15 08:00:00,433.63,36.77,50.37,Dubai_Industrial_Zone_1
2026-05-15 08:30:00,430.3,38.02,23.24,Dubai_Industrial_Zone_1
2026-05-15 09:00:00,432.16,36.26,35.88,Dubai_Industrial_Zone_1
2026-05-15 09:30:00,424.06,39.33,32.09,Dubai_Industrial_Zone_1
2026-05-15 10:00:00,416.87,34.64,20.78,Dubai_Industrial_Zone_1
2026-05-15 10:30:00,420.19,35.48,20.0,Dubai_Industrial_Zone_1
2026-05-15 11:00:00,424.18,33.53,43.18,Dubai_Industrial_Zone_1
2026-05-15 11:30:00,404.93,31.49,22.6,Dubai_Industrial_Zone_1
2026-05-15 12:00:00,405.66,31.62,58.38,Dubai_Industrial_Zone_1
2026-05-15 12:30:00,404.55,27.57,58.79,Dubai_Industrial_Zone_1
2026-05-15 13:00:00,409.13,26.97,53.74,Dubai_Industrial_Zone_1
2026-05-15 13:30:00,397.89,25.88,49.48,Dubai_Industrial_Zone_1
2026-05-15 14:00:00,392.97,24.65,46.05,Dubai_Industrial_Zone_1
2026-05-15 14:30:00,383.8,25.31,60.0,Dubai_Industrial_Zone_1
2026-05-15 15:00:00,391.46,25.03,60.0,Dubai_Industrial_Zone_1
2026-05-15 15:30:00,381.7,23.93,50.55,Dubai_Industrial_Zone_1
2026-05-15 16:00:00,382.06,24.58,42.69,Dubai_Industrial_Zone_1
2026-05-15 16:30:00,377.95,26.52,53.37,Dubai_Industrial_Zone_1
2026-05-15 17:00:00,379.08,26.14,58.57,Dubai_Industrial_Zone_1
2026-05-15 17:30:00,383.05,21.41,47.08,Dubai_Industrial_Zone_1
2026-05-15 18:00:00,377.99,23.62,60.0,Dubai_Industrial_Zone_1
2026-05-15 18:30:00,381.15,22.48,32.55,Dubai_Industrial_Zone_1
2026-05-15 19:00:00,388.0,22.6,56.44,Dubai_Industrial_Zone_1
2026-05-15 19:30:00,379.9,24.72,54.12,Dubai_Industrial_Zone_1
2026-05-15 20:00:00,378.99,28.94,40.7,Dubai_Industrial_Zone_1
2026-05-15 20:30:00,392.12,26.48,29.43,Dubai_Industrial_Zone_1
2026-05-15 21:00:00,389.21,27.31,50.62,Dubai_Industrial_Zone_1
2026-05-15 21:30:00,398.41,23.94,53.91,Dubai_Industrial_Zone_1
2026-05-15 22:00:00,395.34,29.97,22.63,Dubai_Industrial_Zone_1
2026-05-15 22:30:00,396.94,28.8,35.58,Dubai_Industrial_Zone_1
2026-05-15 23:00:00,400.01,30.11,49.69,Dubai_Industrial_Zone_1
2026-05-15 23:30:00,402.86,30.07,35.89,Dubai_Industrial_Zone_1
2026-05-16 00:00:00,407.75,32.66,29.73,Dubai_Industrial_Zone_1
2026-05-16 00:30:00,409.05,31.74,46.84,Dubai_Industrial_Zone_1
2026-05-16 01:00:00,417.83,32.76,51.13,Dubai_Industrial_Zone_1
2026-05-16 01:30:00,414.85,33.96,32.57,Dubai_Industrial_Zone_1
2026-05-16 02:00:00,424.89,38.65,36.1,Dubai_Industrial_Zone_1
2026-05-16 02:30:00,427.67,35.21,50.8,Dubai_Industrial_Zone_1
2026-05-16 03:00:00,428.64,35.3,52.89,Dubai_Industrial_Zone_1
2026-05-16 03:30:00,427.75,40.25,52.27,Dubai_Industrial_Zone_1
2026-05-16 04:00:00,437.42,39.49,40.14,Dubai_Industrial_Zone_1
2026-05-16 04:30:00,449.23,40.22,31.81,Dubai_Industrial_Zone_1
2026-05-16 05:00:00,435.26,42.48,38.7,Dubai_Industrial_Zone_1
2026-05-16 05:30:00,437.97,43.09,20.0,Dubai_Industrial_Zone_1
2026-05-16 06:00:00,443.58,37.29,52.58,Dubai_Industrial_Zone_1
2026-05-16 06:30:00,448.59,39.53,40.58,Dubai_Industrial_Zone_1
2026-05-16 07:00:00,452.53,43.08,38.16,Dubai_Industrial_Zone_1
2026-05-16 07:30:00,442.19,39.56,42.71,Dubai_Industrial_Zone_1
2026-05-16 08:00:00,436.31,42.27,49.52,Dubai_Industrial_Zone_1
2026-05-16 08:30:00,443.33,36.7,49.66,Dubai_Industrial_Zone_1
2026-05-16 09:00:00,425.07,40.06,26.92,Dubai_Industrial_Zone_1
2026-05-16 09:30:00,429.56,38.1,34.58,Dubai_Industrial_Zone_1
2026-05-16 10:00:00,429.21,35.55,43.32,Dubai_Industrial_Zone_1
2026-05-16 10:30:00,423.22,34.75,51.64,Dubai_Industrial_Zone_1
2026-05-16 11:00:00,419.19,31.29,41.77,Dubai_Industrial_Zone_1
2026-05-16 11:30:00,416.7,34.0,50.18,Dubai_Industrial_Zone_1
2026-05-16 12:00:00,409.0,29.41,29.6,Dubai_Industrial_Zone_1
2026-05-16 12:30:00,411.39,29.69,52.18,Dubai_Industrial_Zone_1
2026-05-16 13:00:00,404.59,29.31,32.54,Dubai_Industrial_Zone_1
2026-05-16 13:30:00,402.91,27.13,53.29,Dubai_Industrial_Zone_1
2026-05-16 14:00:00,391.72,26.37,60.0,Dubai_Industrial_Zone_1
2026-05-16 14:30:00,383.49,30.68,47.31,Dubai_Industrial_Zone_1
2026-05-16 15:00:00,379.97,23.73,49.9,Dubai_Industrial_Zone_1
2026-05-16 15:30:00,391.98,25.38,32.47,Dubai_Industrial_Zone_1
2026-05-16 16:00:00,383.05,20.82,32.27,Dubai_Industrial_Zone_1
2026-05-16 16:30:00,383.03,26.38,47.08,Dubai_Industrial_Zone_1
2026-05-16 17:00:00,374.57,25.0,25.67,Dubai_Industrial_Zone_1
2026-05-16 17:30:00,376.92,25.57,60.0,Dubai_Industrial_Zone_1
2026-05-16 18:00:00,379.73,19.28,60.0,Dubai_Industrial_Zone_1
2026-05-16 18:30:00,385.23,21.8,60.0,Dubai_Industrial_Zone_1
2026-05-16 19:00:00,379.28,22.39,31.42,Dubai_Industrial_Zone_1
2026-05-16 19:30:00,386.33,26.52,59.9,Dubai_Industrial_Zone_1
2026-05-16 20:00:00,388.6,27.97,43.54,Dubai_Industrial_Zone_1
2026-05-16 20:30:00,387.87,25.68,25.79,Dubai_Industrial_Zone_1
2026-05-16 21:00:00,391.21,25.88,44.52,Dubai_Industrial_Zone_1
2026-05-16 21:30:00,397.33,25.11,34.99,Dubai_Industrial_Zone_1
2026-05-16 22:00:00,397.05,29.11,60.0,Dubai_Industrial_Zone_1
2026-05-16 22:30:00,400.64,31.48,53.96,Dubai_Industrial_Zone_1
2026-05-16 23:00:00,409.71,32.6,39.08,Dubai_Industrial_Zone_1
2026-05-16 23:30:00,409.0,31.04,46.44,Dubai_Industrial_Zone_1
2026-05-17 00:00:00,401.59,32.43,48.4,Dubai_Industrial_Zone_1
2026-05-17 00:30:00,488.83,34.16,26.87,Dubai_Industrial_Zone_1
2026-05-17 01:00:00,500.64,33.54,34.04,Dubai_Industrial_Zone_1
2026-05-17 01:30:00,504.96,35.38,45.14,Dubai_Industrial_Zone_1
2026-05-17 02:00:00,508.57,35.72,22.6,Dubai_Industrial_Zone_1
2026-05-17 02:30:00,519.26,38.82,51.89,Dubai_Industrial_Zone_1
2026-05-17 03:00:00,521.41,38.24,53.33,Dubai_Industrial_Zone_1
2026-05-17 03:30:00,514.07,40.56,21.1,Dubai_Industrial_Zone_1
2026-05-17 04:00:00,520.6,42.59,39.4,Dubai_Industrial_Zone_1
2026-05-17 04:30:00,521.04,40.9,44.01,Dubai_Industrial_Zone_1
2026-05-17 05:00:00,432.54,37.02,43.32,Dubai_Industrial_Zone_1
2026-05-17 05:30:00,438.02,40.88,34.26,Dubai_Industrial_Zone_1
2026-05-17 06:00:00,441.98,42.01,21.88,Dubai_Industrial_Zone_1
2026-05-17 06:30:00,440.45,40.52,20.0,Dubai_Industrial_Zone_1
2026-05-17 07:00:00,439.47,38.64,50.64,Dubai_Industrial_Zone_1
2026-05-17 07:30:00,433.52,41.29,47.19,Dubai_Industrial_Zone_1
2026-05-17 08:00:00,439.19,39.04,49.83,Dubai_Industrial_Zone_1
2026-05-17 08:30:00,430.29,40.09,34.69,Dubai_Industrial_Zone_1
2026-05-17 09:00:00,440.63,35.88,37.38,Dubai_Industrial_Zone_1
2026-05-17 09:30:00,428.39,39.87,27.71,Dubai_Industrial_Zone_1
2026-05-17 10:00:00,421.42,37.74,22.41,Dubai_Industrial_Zone_1
2026-05-17 10:30:00,419.75,37.47,43.04,Dubai_Industrial_Zone_1
2026-05-17 11:00:00,414.37,31.14,21.8,Dubai_Industrial_Zone_1
2026-05-17 11:30:00,415.0,33.92,45.2,Dubai_Industrial_Zone_1
2026-05-17 12:00:00,413.72,34.7,52.91,Dubai_Industrial_Zone_1
2026-05-17 12:30:00,402.26,33.62,22.7,Dubai_Industrial_Zone_1
2026-05-17 13:00:00,396.33,29.77,30.58,Dubai_Industrial_Zone_1
2026-05-17 13:30:00,397.72,28.87,52.21,Dubai_Industrial_Zone_1
2026-05-17 14:00:00,401.52,29.93,51.51,Dubai_Industrial_Zone_1
2026-05-17 14:30:00,386.38,28.99,33.19,Dubai_Industrial_Zone_1
2026-05-17 15:00:00,393.17,25.52,36.41,Dubai_Industrial_Zone_1
2026-05-17 15:30:00,379.22,23.66,51.91,Dubai_Industrial_Zone_1
2026-05-17 16:00:00,383.6,26.42,35.76,Dubai_Industrial_Zone_1
2026-05-17 16:30:00,380.28,23.62,53.32,Dubai_Industrial_Zone_1
2026-05-17 17:00:00,385.4,22.41,47.08,Dubai_Industrial_Zone_1
2026-05-17 17:30:00,380.79,25.68,30.86,Dubai_Industrial_Zone_1
2026-05-17 18:00:00,382.34,22.12,30.8,Dubai_Industrial_Zone_1
2026-05-17 18:30:00,379.05,27.5,38.26,Dubai_Industrial_Zone_1
2026-05-17 19:00:00,388.79,23.9,34.05,Dubai_Industrial_Zone_1
2026-05-17 19:30:00,380.98,22.4,51.87,Dubai_Industrial_Zone_1
2026-05-17 20:00:00,384.59,23.38,49.23,Dubai_Industrial_Zone_1
2026-05-17 20:30:00,386.43,22.91,29.09,Dubai_Industrial_Zone_1
2026-05-17 21:00:00,381.23,26.59,59.97,Dubai_Industrial_Zone_1
2026-05-17 21:30:00,388.53,27.84,60.0,Dubai_Industrial_Zone_1
2026-05-17 22:00:00,397.8,28.55,29.36,Dubai_Industrial_Zone_1
2026-05-17 22:30:00,397.04,29.98,43.67,Dubai_Industrial_Zone_1
2026-05-17 23:00:00,389.07,29.8,47.04,Dubai_Industrial_Zone_1
2026-05-17 23:30:00,408.4,30.18,44.84,Dubai_Industrial_Zone_1
2026-05-18 00:00:00,410.92,29.95,50.23,Dubai_Industrial_Zone_1
2026-05-18 00:30:00,419.94,35.14,55.33,Dubai_Industrial_Zone_1
2026-05-18 01:00:00,414.91,36.71,30.22,Dubai_Industrial_Zone_1
2026-05-18 01:30:00,423.71,37.66,36.37,Dubai_Industrial_Zone_1
2026-05-18 02:00:00,418.01,36.39,43.54,Dubai_Industrial_Zone_1
2026-05-18 02:30:00,429.44,39.53,41.33,Dubai_Industrial_Zone_1
2026-05-18 03:00:00,432.95,39.51,38.09,Dubai_Industrial_Zone_1
2026-05-18 03:30:00,429.09,37.43,23.35,Dubai_Industrial_Zone_1
2026-05-18 04:00:00,438.6,41.17,41.06,Dubai_Industrial_Zone_1
2026-05-18 04:30:00,441.89,40.12,31.52,Dubai_Industrial_Zone_1
2026-05-18 05:00:00,445.16,41.93,20.0,Dubai_Industrial_Zone_1
2026-05-18 05:30:00,442.24,35.43,20.35,Dubai_Industrial_Zone_1
